tripId,userId,startLocation,endLocation,startTime,endTime,distance,duration,riskScore
9784798f-5768-403a-beac-7b2214595a97,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-02-21T03:24:45.676264,2024-02-21T05:21:45.676264,18.84,117,61.08
5f7848ff-576e-496c-b63d-1228d7b666c2,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9093547, 'longitude': 18.3969374, 'name': 'The Ritz Hotel, Sea Point', 'address': 'Corner Main & Camberwell Roads Sea Point, Sea Point, Cape Town'}","{'latitude': -33.9228284, 'longitude': 18.3799718, 'name': 'The Bantry Bay Aparthotel by Totalstay', 'address': '8001, 8 Alexander Road, Bantry Bay, Cape Town'}",2024-01-03T04:15:16.495999,2024-01-03T04:22:16.495999,38.88,7,45.14
3672b17a-3a97-4b20-a35b-5f813198ceed,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9132305, 'longitude': 18.4258898, 'name': 'aha Harbour Bridge Hotel & Suites', 'address': 'Dockrail Road, Foreshore, Cape Town'}","{'latitude': -33.9243915, 'longitude': 18.4210207, 'name': 'Adderley Hotel', 'address': '31 Adderley Street, Cape Town City Centre, Cape Town'}",2024-02-02T03:12:13.471996,2024-02-02T04:06:13.471996,19.37,54,51.97
0a471ded-09d3-4d66-b784-e9e31fe19a3d,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}",2024-05-17T21:52:10.491206,2024-05-17T23:34:10.491206,42.22,102,57.08
03401736-eaf1-45b2-88ff-202b4a5ad9a4,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}",2024-05-14T14:01:27.650161,2024-05-14T14:11:27.650161,30.47,10,61.77
ac62e8a9-f4e9-4cc9-bc7d-44e97184be37,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}","{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}",2024-02-01T10:05:19.641219,2024-02-01T11:58:19.641219,30.12,113,60.68
4efa0555-6358-4cc9-95ce-d8e7233d2760,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}",2024-05-03T10:12:19.981558,2024-05-03T10:36:19.981558,22.67,24,53.41
2fbadb54-6712-4698-84c4-5ce50dba4568,77d335a6-3a5c-4185-83b4-0d4a897fdf78,"{'latitude': -33.9228284, 'longitude': 18.3799718, 'name': 'The Bantry Bay Aparthotel by Totalstay', 'address': '8001, 8 Alexander Road, Bantry Bay, Cape Town'}","{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}",2024-05-09T14:46:31.617410,2024-05-09T14:59:31.617410,13.55,13,50.9
aeb773c7-0c13-49a2-bbd9-b3dd291b3341,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}","{'latitude': -33.9165559, 'longitude': 18.4240374, 'name': 'Protea Hotel Cape Town North Wharf', 'address': '1 Lower, Bree Street, Foreshore, Cape Town'}",2024-05-13T00:19:58.825344,2024-05-13T01:22:58.825344,31.37,63,56.86
b40494ff-c463-4a06-b596-b4276cc8596c,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-05-15T05:33:34.924227,2024-05-15T06:24:34.924227,44.87,51,63.31
0fb444cc-be83-402e-804d-ebcf22e72c1f,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9132305, 'longitude': 18.4258898, 'name': 'aha Harbour Bridge Hotel & Suites', 'address': 'Dockrail Road, Foreshore, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-06-16T10:42:48.133055,2024-06-16T11:53:48.133055,8.77,71,66.43
a775cc71-edf9-46ac-bfe0-ad9e12fffdfc,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9132305, 'longitude': 18.4258898, 'name': 'aha Harbour Bridge Hotel & Suites', 'address': 'Dockrail Road, Foreshore, Cape Town'}","{'latitude': -33.9165559, 'longitude': 18.4240374, 'name': 'Protea Hotel Cape Town North Wharf', 'address': '1 Lower, Bree Street, Foreshore, Cape Town'}",2024-03-23T00:34:24.153838,2024-03-23T02:05:24.153838,9.16,91,50.61
5a9547b6-d1c8-4a8a-839e-26f05db38872,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}","{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}",2024-06-08T02:49:45.524800,2024-06-08T03:41:45.524800,33.68,52,55.37
757823f2-7ef5-4508-ae7d-6d803f8efd54,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}","{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}",2024-03-14T03:48:34.489848,2024-03-14T04:51:34.489848,45.27,63,44.78
0f9c9903-d9c8-45f5-bfc3-946c0ff0f656,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9062191, 'longitude': 18.4201757, 'name': 'Victoria & Alfred Hotel Cape Town', 'address': 'PierHead, V&A Complex, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-02-19T09:11:17.761505,2024-02-19T09:16:17.761505,49.17,5,61.34
a6b9a308-06d9-4514-984e-6a2f9790dc26,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-06-26T15:17:12.400371,2024-06-26T17:03:12.400371,5.88,106,54.96
4640fb51-efa1-4b62-b1d2-ccd3cc9b5cb8,a5a53dd2-a4de-4655-9587-beee3e1a90e3,"{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}","{'latitude': -33.9093547, 'longitude': 18.3969374, 'name': 'The Ritz Hotel, Sea Point', 'address': 'Corner Main & Camberwell Roads Sea Point, Sea Point, Cape Town'}",2024-02-14T01:35:29.160559,2024-02-14T02:13:29.160559,21.74,38,62.83
44d77ecc-799f-4fdf-a39a-834c7d6dea03,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.9243915, 'longitude': 18.4210207, 'name': 'Adderley Hotel', 'address': '31 Adderley Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-03-16T19:50:30.180081,2024-03-16T20:46:30.180081,43.62,56,49.17
8f9b451a-aa94-4e3f-9cb2-4198846791db,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}",2024-05-07T04:19:07.477587,2024-05-07T05:13:07.477587,20.62,54,58.83
388dfcde-c0fc-402a-b14d-84228e3f418c,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}","{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}",2024-02-20T15:06:25.376294,2024-02-20T16:33:25.376294,19.16,87,47.77
604c0840-43da-4580-ae1c-866ead874b97,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.9093547, 'longitude': 18.3969374, 'name': 'The Ritz Hotel, Sea Point', 'address': 'Corner Main & Camberwell Roads Sea Point, Sea Point, Cape Town'}","{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}",2024-06-18T07:35:52.731125,2024-06-18T08:53:52.731125,35.79,78,62.56
ecb16fc4-fbfd-4db9-955c-cbb5a94d7e9b,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}","{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}",2024-06-21T02:54:34.934591,2024-06-21T04:04:34.934591,18.37,70,46.71
64262fb9-92eb-40cc-9ed6-0eecb43dc06e,80504f10-b8ca-45bd-a4ab-d0fbcd0309f2,"{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}","{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}",2024-04-08T22:09:27.642192,2024-04-08T23:48:27.642192,24.19,99,61.15
cace47ee-b5b8-455a-a0b0-bfa668cef73e,e91651c8-e2d1-49df-bc29-eaab4266a36a,"{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}",2024-07-04T07:57:22.837310,2024-07-04T09:22:22.837310,40.07,85,43.94
e597e41d-9736-4da4-b2dd-6679519b5cd3,e91651c8-e2d1-49df-bc29-eaab4266a36a,"{'latitude': -33.9165559, 'longitude': 18.4240374, 'name': 'Protea Hotel Cape Town North Wharf', 'address': '1 Lower, Bree Street, Foreshore, Cape Town'}","{'latitude': -33.9093547, 'longitude': 18.3969374, 'name': 'The Ritz Hotel, Sea Point', 'address': 'Corner Main & Camberwell Roads Sea Point, Sea Point, Cape Town'}",2024-06-23T09:39:03.043450,2024-06-23T09:58:03.043450,17.96,19,60.53
29477daa-4588-4001-ac3a-1bb94f18cf94,e91651c8-e2d1-49df-bc29-eaab4266a36a,"{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}",2024-02-11T01:31:24.399867,2024-02-11T02:29:24.399867,23.03,58,46.93
397b965c-c23b-4d6a-882e-7d6837d802e2,e91651c8-e2d1-49df-bc29-eaab4266a36a,"{'latitude': -33.93793999999999, 'longitude': 18.46531, 'name': 'Green Elephant Backpackers', 'address': '57 Milton Road, Observatory, Cape Town'}","{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}",2024-01-15T00:52:29.510058,2024-01-15T01:57:29.510058,18.35,65,65.52
29adb544-29e7-4bf3-8009-55faf412a66b,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-02-22T12:48:01.863449,2024-02-22T13:45:01.863449,29.04,57,60.05
4966d0b5-bb68-41fd-bf27-19c76518eee4,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}","{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}",2024-06-14T12:58:52.998612,2024-06-14T14:24:52.998612,25.43,86,66.96
357495cd-8b48-4b19-9bc0-44da04c2070e,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-01-22T20:06:47.522010,2024-01-22T20:24:47.522010,42.32,18,40.88
0df97123-eb22-4e26-a696-c567ff4eda8c,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-03-07T18:21:47.373310,2024-03-07T19:37:47.373310,7.59,76,61.78
1d2ebf65-f844-4113-87e0-e5e7a783305b,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.9165559, 'longitude': 18.4240374, 'name': 'Protea Hotel Cape Town North Wharf', 'address': '1 Lower, Bree Street, Foreshore, Cape Town'}","{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}",2024-03-27T00:41:45.669295,2024-03-27T01:18:45.669295,8.0,37,48.28
d65c83e0-1355-4f2b-8acd-af917da2e0c8,8f331419-2d22-43d6-b0fe-98262d6d51b2,"{'latitude': -33.9243915, 'longitude': 18.4210207, 'name': 'Adderley Hotel', 'address': '31 Adderley Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}",2024-05-09T22:52:10.822597,2024-05-10T00:24:10.822597,5.8,92,55.51
ec95b629-1a02-4699-9b2d-8b43fd17ce4c,0dce1675-c589-4c1e-a4b6-4fc6f0ba5091,"{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}","{'latitude': -33.9214218, 'longitude': 18.4220856, 'name': 'Southern Sun Cape Sun', 'address': '23 Strand Street, Cape Town City Centre, Cape Town'}",2024-05-01T00:51:17.599074,2024-05-01T02:16:17.599074,18.04,85,46.86
1f510308-1665-4ac0-95d7-95e686293286,0dce1675-c589-4c1e-a4b6-4fc6f0ba5091,"{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}","{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}",2024-05-05T06:54:02.805066,2024-05-05T07:07:02.805066,44.12,13,42.21
e8f98bca-b60a-44a1-ba0d-372cccc62918,0dce1675-c589-4c1e-a4b6-4fc6f0ba5091,"{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9167236, 'longitude': 18.3914761, 'name': 'The Glen Boutique Hotel & Spa', 'address': '3 The Glen, Sea Point, Cape Town'}",2024-05-06T02:26:25.301805,2024-05-06T03:57:25.301805,33.91,91,53.72
0754caca-dea5-48df-9957-13f7851bacc0,0dce1675-c589-4c1e-a4b6-4fc6f0ba5091,"{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-02-12T21:17:29.819415,2024-02-12T22:29:29.819415,11.01,72,41.14
023c58c2-1ff7-4017-8b04-5fd600071b8d,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9165559, 'longitude': 18.4240374, 'name': 'Protea Hotel Cape Town North Wharf', 'address': '1 Lower, Bree Street, Foreshore, Cape Town'}","{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}",2024-06-25T18:56:29.310009,2024-06-25T19:45:29.310009,3.02,49,43.7
64443ed7-7e5d-41d1-b131-60e27c616e5b,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9243915, 'longitude': 18.4210207, 'name': 'Adderley Hotel', 'address': '31 Adderley Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-06-21T20:04:58.226685,2024-06-21T21:36:58.226685,19.08,92,47.6
5b069e8b-d5ed-441b-b54a-c768db7c9350,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9167236, 'longitude': 18.3914761, 'name': 'The Glen Boutique Hotel & Spa', 'address': '3 The Glen, Sea Point, Cape Town'}","{'latitude': -33.9157633, 'longitude': 18.4234956, 'name': 'Southern Sun Waterfront Cape Town', 'address': '1 Lower Buitengracht, Cape Town City Centre, Cape Town'}",2024-02-25T19:22:10.940872,2024-02-25T20:27:10.940872,25.64,65,50.69
6689929b-127c-45db-ae27-0e2bd0b2a6df,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9093547, 'longitude': 18.3969374, 'name': 'The Ritz Hotel, Sea Point', 'address': 'Corner Main & Camberwell Roads Sea Point, Sea Point, Cape Town'}",2024-03-11T06:35:57.462323,2024-03-11T06:46:57.462323,5.78,11,45.26
5c62ce82-1b18-421d-a461-b2cb0698d164,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}",2024-06-02T15:00:17.842219,2024-06-02T15:11:17.842219,44.37,11,41.25
16de2374-32c9-4395-8628-fd6b73974207,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-02-27T08:37:21.969919,2024-02-27T09:57:21.969919,8.57,80,49.11
bf880b69-8fc6-4fda-ae6e-bc7dc4ff548d,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.93793999999999, 'longitude': 18.46531, 'name': 'Green Elephant Backpackers', 'address': '57 Milton Road, Observatory, Cape Town'}","{'latitude': -33.92109, 'longitude': 18.42043, 'name': 'The Grand Daddy Boutique Hotel', 'address': '38 Long Street, Cape Town'}",2024-03-26T21:09:46.744820,2024-03-26T21:46:46.744820,29.18,37,52.88
83164a88-778a-46a3-a5e6-2d6a34b06047,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9167236, 'longitude': 18.3914761, 'name': 'The Glen Boutique Hotel & Spa', 'address': '3 The Glen, Sea Point, Cape Town'}","{'latitude': -33.9132305, 'longitude': 18.4258898, 'name': 'aha Harbour Bridge Hotel & Suites', 'address': 'Dockrail Road, Foreshore, Cape Town'}",2024-03-26T22:40:43.586682,2024-03-26T23:45:43.586682,4.48,65,50.78
91bf7ec7-685e-4b3d-922c-18b61c49b714,6979a93f-2eb8-43cd-87ed-a654f6a1c490,"{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}","{'latitude': -33.9062191, 'longitude': 18.4201757, 'name': 'Victoria & Alfred Hotel Cape Town', 'address': 'PierHead, V&A Complex, Dock Road, Victoria & Alfred Waterfront, Cape Town'}",2024-03-08T05:35:08.649724,2024-03-08T06:38:08.649724,8.94,63,57.53
c2218793-d684-4f35-9390-a8a0104a9714,cfafd9c0-ec35-43d2-8c96-32515bd279d5,"{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}","{'latitude': -33.9079845, 'longitude': 18.4039757, 'name': 'A Sunflower Stop Backpackers Hostel', 'address': '179 Main Road, Green Point, Cape Town'}",2024-03-29T11:59:09.460998,2024-03-29T12:19:09.460998,19.01,20,55.54
3814ab9c-3d59-46dd-885b-01ee5cf93d15,cfafd9c0-ec35-43d2-8c96-32515bd279d5,"{'latitude': -33.91025860000001, 'longitude': 18.3976431, 'name': 'Blackheath Lodge', 'address': '6 Blackheath Road, Three Anchor Bay, Cape Town'}","{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}",2024-06-03T02:27:07.546697,2024-06-03T02:40:07.546697,8.9,13,64.66
77321101-71ac-4b03-b971-8b4e851d2bdb,4f23bbe6-cb55-4981-9c41-07a4dabc54f7,"{'latitude': -33.89933289999999, 'longitude': 18.4124666, 'name': 'Radisson Blu Hotel Waterfront, Cape Town', 'address': '100 Beach Road, Granger Bay Boulevard, Cape Town'}","{'latitude': -33.9113555, 'longitude': 18.4153048, 'name': 'Sugar Hotel', 'address': '1 Main Road, Green Point, Cape Town'}",2024-04-09T18:40:18.935066,2024-04-09T19:14:18.935066,19.87,34,53.9
05499e32-0121-4434-a4a3-7abc73f4126d,4f23bbe6-cb55-4981-9c41-07a4dabc54f7,"{'latitude': -33.9243915, 'longitude': 18.4210207, 'name': 'Adderley Hotel', 'address': '31 Adderley Street, Cape Town City Centre, Cape Town'}","{'latitude': -33.9283689, 'longitude': 18.413819, 'name': 'The Capital 15 On Orange Hotel & Spa', 'address': ""Shop 3, Corner Of Orange Street & Grey's Pass, 15 Orange Street, Gardens, Cape Town""}",2024-03-21T21:25:34.254220,2024-03-21T22:39:34.254220,24.98,74,50.96
cb5c2718-5e71-4c03-8705-555ce58c880f,4f23bbe6-cb55-4981-9c41-07a4dabc54f7,"{'latitude': -33.9086313, 'longitude': 18.4162905, 'name': 'One&Only Cape Town', 'address': 'One&Only Cape Town, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9200908, 'longitude': 18.38586459999999, 'name': 'Atlantic Affair Boutique Hotel', 'address': '9 Clarens Road, Sea Point, Cape Town'}",2024-04-28T11:36:44.124199,2024-04-28T13:34:44.124199,23.88,118,45.79
8beacfbc-4710-40b1-be18-a71cfd87a956,e188ec1c-ed06-4f55-891f-9c1dfe2522cd,"{'latitude': -33.9062191, 'longitude': 18.4201757, 'name': 'Victoria & Alfred Hotel Cape Town', 'address': 'PierHead, V&A Complex, Dock Road, Victoria & Alfred Waterfront, Cape Town'}","{'latitude': -33.9028648, 'longitude': 18.4221961, 'name': 'The Table Bay hotel', 'address': 'Quay, 6 West Quay Road, Victoria & Alfred Waterfront, Cape Town'}",2024-01-09T19:17:59.933394,2024-01-09T19:57:59.933394,14.44,40,43.41
97ed6db1-b91f-4d70-b462-841fac419648,e188ec1c-ed06-4f55-891f-9c1dfe2522cd,"{'latitude': -33.9113555, 'longitude': 18.4153048, 'name': 'Sugar Hotel', 'address': '1 Main Road, Green Point, Cape Town'}","{'latitude': -33.92645580000001, 'longitude': 18.41203269999999, 'name': 'Protea Hotel Fire & Ice! Cape Town', 'address': '64 New Church Street, Tamboerskloof, Cape Town'}",2024-04-22T13:39:11.518809,2024-04-22T14:17:11.518809,21.23,38,52.03
